Unnamed: 0,tweet_id,favorite_count,retweet_count
1546,687732144991551489,1756,664
1547,687704180304273409,2419,840
1548,687664829264453632,1927,510
1549,687494652870668288,1893,577
1550,687480748861947905,1596,239
1551,687476254459715584,1981,532
1552,687460506001633280,2054,541
1553,687399393394311168,1887,616
1554,687317306314240000,20103,9141
1555,687312378585812992,4344,1896
1556,687127927494963200,5422,2264
1557,687124485711986689,2166,502
1558,687109925361856513,5782,2455
1559,687102708889812993,2340,975
1560,687096057537363968,2240,601
1561,686947101016735744,8611,3181
1562,686760001961103360,3508,1379
1563,686749460672679938,3466,1449
1564,686730991906516992,4129,1193
1565,686683045143953408,2817,798
1566,686618349602762752,3703,1361
1567,686606069955735556,1882,542
1568,686394059078897668,1731,685
1569,686386521809772549,3248,874
1570,686377065986265092,2205,565
1571,686358356425093120,2177,665
1572,686286779679375361,3998,1656
1573,686050296934563840,2211,726
1574,686035780142297088,1143,116
1575,686034024800862208,3082,1142
1576,686007916130873345,2481,410
1577,686003207160610816,1825,624
1578,685973236358713344,2096,522
1579,685943807276412928,1624,591
1580,685906723014619143,7491,2874
1581,685681090388975616,2028,124
1582,685667379192414208,2353,561
1583,685663452032069632,3232,1455
1584,685641971164143616,2928,776
1585,685547936038666240,32860,15583
1586,685532292383666176,3019,1155
1587,685325112850124800,9442,3959
1588,685321586178670592,2651,636
1589,685315239903100929,3316,1044
1590,685307451701334016,2068,441
1591,685268753634967552,3092,1193
1592,685198997565345792,2340,667
1593,685169283572338688,4097,1427
1594,684969860808454144,2385,368
1595,684959798585110529,6816,3113
1596,684940049151070208,3202,1041
1597,684926975086034944,3486,459
1598,684914660081053696,3503,1444
1599,684902183876321280,1872,527
1600,684880619965411328,2086,805
1601,684830982659280897,34956,21598
1602,684800227459624960,2734,1001
1603,684594889858887680,8884,3493
1604,684588130326986752,4105,1405
1605,684567543613382656,3012,1210
1606,684538444857667585,2644,948
1607,684481074559381504,3884,1164
1608,684460069371654144,1971,557
1609,684241637099323392,8121,3266
1610,684225744407494656,1225,207
1611,684222868335505415,3812,1365
1612,684200372118904832,2149,1030
1613,684195085588783105,1904,510
1614,684188786104872960,3486,1168
1615,684177701129875456,2008,659
1616,684147889187209216,2983,1511
1617,684122891630342144,2004,466
1618,684097758874210310,4106,1426
1619,683857920510050305,3799,1118
1620,683852578183077888,1929,344
1621,683849932751646720,2606,960
1622,683834909291606017,2614,1109
1623,683828599284170753,2785,1060
1624,683773439333797890,3335,1345
1625,683742671509258241,6456,3288
1626,683515932363329536,7322,2887
1627,683498322573824003,3169,961
1628,683481228088049664,2644,993
1629,683462770029932544,2419,670
1630,683449695444799489,3882,1601
1631,683391852557561860,7607,2389
1632,683357973142474752,2900,911
1633,683142553609318400,2856,1042
1634,683111407806746624,3388,907
1635,683098815881154561,2156,656
1636,683078886620553216,1983,560
1637,683030066213818368,2162,735
1638,682962037429899265,36723,16507
1639,682808988178739200,1780,167
1640,682788441537560576,2481,1105
1641,682750546109968385,1512,437
1642,682697186228989953,1314,356
1643,682662431982772225,3053,1077
1644,682638830361513985,2064,596
1645,682429480204398592,3425,1152
1646,682406705142087680,7545,1764
1647,682393905736888321,2221,671
1648,682389078323662849,1650,460
1649,682303737705140231,3047,969
1650,682259524040966145,4135,1202
1651,682242692827447297,3243,1160
1652,682088079302213632,18169,9820
1653,682059653698686977,4925,1674
1654,682047327939461121,3189,928
1655,682032003584274432,6550,1994
1656,682003177596559360,3122,1522
1657,681981167097122816,2798,1027
1658,681891461017812993,2467,814
1659,681694085539872773,12743,4037
1660,681679526984871937,1770,439
1661,681654059175129088,2630,918
1662,681610798867845120,1900,462
1663,681579835668455424,3537,1293
1664,681523177663676416,14244,5738
1665,681340665377193984,1638,275
1666,681339448655802368,9253,4067
1667,681320187870711809,2636,739
1668,681302363064414209,3914,1804
1669,681297372102656000,3207,947
1670,681281657291280384,3216,1091
1671,681261549936340994,1451,268
1672,681242418453299201,1481,527
1673,681231109724700672,2401,483
1674,681193455364796417,3687,1474
1675,680970795137544192,2413,653
1676,680959110691590145,4565,1993
1677,680940246314430465,3186,1047
1678,680934982542561280,2077,433
1679,680913438424612864,2394,619
1680,680889648562991104,1758,361
1681,680836378243002368,3448,1312
1682,680805554198020098,2148,660
1683,680801747103793152,2370,814
1684,680798457301471234,2834,1026
1685,680609293079592961,2629,697
1686,680583894916304897,3611,1326
1687,680497766108381184,4216,1902
1688,680494726643068929,1710,482
1689,680473011644985345,2537,739
1690,680440374763077632,1438,497
1691,680221482581123072,1457,291
1692,680206703334408192,2823,1158
1693,680191257256136705,2136,498
1694,680176173301628928,3868,1541
1695,680161097740095489,2311,729
1696,680145970311643136,3596,1728
1697,680130881361686529,2278,935
1698,680115823365742593,2703,899
1699,680100725817409536,3549,1365
1700,680085611152338944,12742,8934
1701,680070545539371008,2564,862
1702,679877062409191424,1981,644
1703,679872969355714560,2175,655
1704,679862121895714818,2444,616
1705,679854723806179328,2838,1220
1706,679844490799091713,2352,756
1707,679828447187857408,36057,13905
1708,679777920601223168,3074,1095
1709,679736210798047232,2082,781
1710,679729593985699840,2157,816
1711,679722016581222400,1656,461
1712,679530280114372609,4763,2065
1713,679527802031484928,2626,716
1714,679511351870550016,3347,1251
1715,679503373272485890,3141,1451
1716,679475951516934144,2080,632
1717,679462823135686656,31364,18630
1718,679405845277462528,2352,1194
1719,679158373988876288,21132,7962
1720,679148763231985668,2759,1017
1721,679132435750195208,2945,1143
1722,679111216690831360,5917,2552
1723,679062614270468097,16815,8001
1724,679047485189439488,2229,659
1725,679001094530465792,2799,1212
1726,678991772295516161,2279,1145
1727,678969228704284672,1637,453
1728,678800283649069056,2543,889
1729,678798276842360832,3422,1150
1730,678774928607469569,2788,894
1731,678767140346941444,3491,1343
1732,678764513869611008,1623,468
1733,678755239630127104,7038,3236
1734,678740035362037760,3720,1657
1735,678708137298427904,5538,2393
1736,678675843183484930,2833,1440
1737,678643457146150913,2031,401
1738,678446151570427904,3955,1523
1739,678424312106393600,5421,2508
1740,678410210315247616,4171,1781
1741,678399652199309312,78386,31353
1742,678396796259975168,1576,409
1743,678389028614488064,1857,418
1744,678380236862578688,2405,900
1745,678341075375947776,1709,529
1746,678334497360859136,1292,249
1747,678278586130948096,11290,6004
1748,678255464182861824,1578,358
1749,678023323247357953,1892,375
1750,678021115718029313,13490,6236
1751,677961670166224897,3377,1659
1752,677918531514703872,1331,400
1753,677895101218201600,4771,2038
1754,677716515794329600,3017,966
1755,677700003327029250,3340,1421
1756,677698403548192770,1210,315
1757,677687604918272002,2456,840
1758,677673981332312066,3282,1478
1759,677662372920729601,1928,942
1760,677644091929329666,1828,784
1761,677573743309385728,2097,691
1762,677565715327688705,1282,456
1763,677557565589463040,2408,1130
1764,677547928504967168,6847,3606
1765,677530072887205888,1048,224
1766,677335745548390400,2999,1747
1767,677334615166730240,1324,280
1768,677331501395156992,1072,232
1769,677328882937298944,3584,1478
1770,677314812125323265,1619,522
1771,677301033169788928,1216,394
1772,677269281705472000,1955,694
1773,677228873407442944,3496,1614
1774,677187300187611136,2703,906
1775,676975532580409345,2727,1047
1776,676957860086095872,2201,798
1777,676949632774234114,1280,390
1778,676948236477857792,2134,849
1779,676946864479084545,1704,363
1780,676942428000112642,2039,738
1781,676936541936185344,12522,4832
1782,676916996760600576,2937,1781
1783,676897532954456065,2209,708
1784,676864501615042560,2064,696
1785,676821958043033607,22557,15287
1786,676819651066732545,1787,650
1787,676811746707918848,1395,414
1788,676776431406465024,4917,1984
1789,676617503762681856,2841,943
1790,676613908052996102,1064,197
1791,676606785097199616,1861,425
1792,676603393314578432,1138,375
1793,676593408224403456,4494,2121
1794,676590572941893632,897,119
1795,676588346097852417,2271,765
1796,676582956622721024,1176,268
1797,676575501977128964,2535,1097
1798,676533798876651520,1836,542
1799,676496375194980353,1492,522
1800,676470639084101634,11396,4582
1801,676440007570247681,1688,646
1802,676430933382295552,1368,338
1803,676263575653122048,2043,531
1804,676237365392908289,1188,282
1805,676219687039057920,74945,30429
1806,676215927814406144,1705,563
1807,676191832485810177,2235,1007
1808,676146341966438401,1875,647
1809,676121918416756736,2120,1135
1810,676101918813499392,2772,1139
1811,676098748976615425,2939,1390
1812,676089483918516224,1284,427
1813,675898130735476737,1582,560
1814,675891555769696257,2083,834
1815,675888385639251968,2331,934
1816,675878199931371520,4090,1369
1817,675870721063669760,1591,551
1818,675853064436391936,2633,1261
1819,675849018447167488,921,140
1820,675845657354215424,2227,857
1821,675822767435051008,1487,522
1822,675820929667219457,1025,230
1823,675798442703122432,10030,3330
1824,675781562965868544,1593,456
1825,675740360753160193,1140,333
1826,675710890956750848,1847,794
1827,675707330206547968,1930,664
1828,675706639471788032,628,93
1829,675534494439489536,1777,403
1830,675531475945709568,1156,370
1831,675522403582218240,1016,281
1832,675517828909424640,1259,451
1833,675501075957489664,16753,5678
1834,675497103322386432,3068,1256
1835,675489971617296384,1264,580
1836,675483430902214656,1803,954
1837,675432746517426176,1485,552
1838,675372240448454658,1648,502
1839,675362609739206656,1023,226
1840,675354435921575936,31699,16313
1841,675334060156301312,2696,1247
1842,675166823650848770,3496,1544
1843,675153376133427200,6097,2504
1844,675149409102012420,3654,1636
1845,675147105808306176,917,227
1846,675146535592706048,1152,287
1847,675145476954566656,2078,869
1848,675135153782571009,1270,469
1849,675113801096802304,1903,762
1850,675111688094527488,938,244
1851,675109292475830276,2718,1101
1852,675047298674663426,1036,314
1853,675015141583413248,2634,1153
1854,675006312288268288,959,216
1855,675003128568291329,1522,453
1856,674999807681908736,2181,1072
1857,674805413498527744,836,345
1858,674800520222154752,2935,828
1859,674793399141146624,2443,1058
1860,674790488185167872,1073,241
1861,674788554665512960,792,203
1862,674781762103414784,1947,1154
1863,674774481756377088,1083,454
1864,674767892831932416,1777,757
1865,674764817387900928,772,229
1866,674754018082705410,1329,431
1867,674752233200820224,1426,449
1868,674743008475090944,1359,533
1869,674742531037511680,472,49
1870,674739953134403584,1066,375
1871,674737130913071104,629,85
1872,674690135443775488,1115,458
1873,674670581682434048,1565,628
1874,674664755118911488,889,243
1875,674646392044941312,1394,475
1876,674644256330530816,1001,260
1877,674638615994089473,1639,560
1878,674632714662858753,1461,555
1879,674606911342424069,914,95
1880,674468880899788800,6041,1967
1881,674447403907457024,1031,346
1882,674436901579923456,1084,378
1883,674422304705744896,1393,526
1884,674416750885273600,668,133
1885,674410619106390016,1163,447
1886,674394782723014656,1469,554
1887,674372068062928900,828,305
1888,674330906434379776,546,72
1889,674318007229923329,1367,504
1890,674307341513269249,11000,6728
1891,674291837063053312,14262,5657
1892,674271431610523648,1522,710
1893,674269164442398721,885,222
1894,674265582246694913,1592,813
1895,674262580978937856,1267,436
1896,674255168825880576,1419,526
1897,674082852460433408,737,163
1898,674075285688614912,959,274
1899,674063288070742018,6184,2120
1900,674053186244734976,3193,1247
1901,674051556661161984,1403,473
1902,674045139690631169,1366,617
1903,674042553264685056,698,122
1904,674038233588723717,1070,402
1905,674036086168010753,825,202
1906,674024893172875264,1720,1180
1907,674019345211760640,1094,292
1908,674014384960745472,1507,610
1909,674008982932058114,1155,339
1910,673956914389192708,1894,919
1911,673919437611909120,1131,360
1912,673906403526995968,3077,1572
1913,673887867907739649,903,245
1914,673716320723169284,2988,720
1915,673715861853720576,3427,1979
1916,673711475735838725,1004,290
1917,673709992831262724,806,263
1918,673708611235921920,1040,275
1919,673707060090052608,1059,378
1920,673705679337693185,1217,394
1921,673700254269775872,1381,545
1922,673697980713705472,3838,1896
1923,673689733134946305,1682,621
1924,673688752737402881,1220,476
1925,673686845050527744,1392,415
1926,673680198160809984,1325,448
1927,673662677122719744,1214,352
1928,673656262056419329,697,228
1929,673636718965334016,1065,346
1930,673612854080196609,1550,692
1931,673583129559498752,1149,345
1932,673580926094458881,805,264
1933,673576835670777856,1339,544
1934,673363615379013632,989,291
1935,673359818736984064,1403,647
1936,673355879178194945,1449,554
1937,673352124999274496,1605,520
1938,673350198937153538,726,201
1939,673345638550134785,2422,1212
1940,673343217010679808,937,258
1941,673342308415348736,1231,552
1942,673320132811366400,12993,7572
1943,673317986296586240,851,244
1944,673295268553605120,7253,3051
1945,673270968295534593,1036,347
1946,673240798075449344,1376,694
1947,673213039743795200,2170,812
1948,673148804208660480,1635,604
1949,672997845381865473,1899,685
1950,672995267319328768,916,274
1951,672988786805112832,954,277
1952,672984142909456390,1216,521
1953,672980819271634944,1757,973
1954,672975131468300288,1621,868
1955,672970152493887488,919,342
1956,672968025906282496,1280,522
1957,672964561327235073,1376,619
1958,672902681409806336,1321,477
1959,672898206762672129,877,406
1960,672884426393653248,1496,808
1961,672877615439593473,997,338
1962,672834301050937345,1269,539
1963,672828477930868736,1215,470
1964,672640509974827008,943,303
1965,672622327801233409,1246,467
1966,672614745925664768,1186,555
1967,672609152938721280,1076,375
1968,672604026190569472,1076,383
1969,672594978741354496,1294,587
1970,672591762242805761,924,324
1971,672591271085670400,699,177
1972,672538107540070400,997,350
1973,672523490734551040,610,161
1974,672488522314567680,1071,418
1975,672482722825261057,1091,571
1976,672481316919734272,696,123
1977,672475084225949696,1396,673
1978,672466075045466113,1307,510
1979,672272411274932228,6219,3225
1980,672267570918129665,1444,590
1981,672264251789176834,1097,324
1982,672256522047614977,2728,1473
1983,672254177670729728,1386,708
1984,672248013293752320,1682,574
1985,672245253877968896,662,147
1986,672239279297454080,864,310
1987,672231046314901505,1770,965
1988,672222792075620352,756,203
1989,672205392827572224,2184,1107
1990,672169685991993344,985,353
1991,672160042234327040,845,342
1992,672139350159835138,1689,663
1993,672125275208069120,2300,1096
1994,672095186491711488,968,355
1995,672082170312290304,908,352
1996,672068090318987265,1245,496
1997,671896809300709376,8198,4009
1998,671891728106971137,1271,553
1999,671882082306625538,3338,1333
2000,671879137494245376,1362,637
2001,671874878652489728,1207,528
2002,671866342182637568,1082,474
2003,671855973984772097,869,418
2004,671789708968640512,6808,3327
2005,671768281401958400,1151,480
2006,671763349865160704,1614,869
2007,671744970634719232,1302,730
2008,671743150407421952,725,228
2009,671735591348891648,1391,726
2010,671729906628341761,8198,4170
2011,671561002136281088,12330,6936
2012,671550332464455680,877,201
2013,671547767500775424,1293,569
2014,671544874165002241,1889,1007
2015,671542985629241344,1053,539
2016,671538301157904385,901,371
2017,671536543010570240,1130,388
2018,671533943490011136,981,553
2019,671528761649688577,814,248
2020,671520732782923777,1345,505
2021,671518598289059840,915,284
2022,671511350426865664,1540,673
2023,671504605491109889,6740,3412
2024,671497587707535361,885,428
2025,671488513339211776,967,456
2026,671486386088865792,557,188
2027,671485057807351808,733,224
2028,671390180817915904,1394,713
2029,671362598324076544,1064,286
2030,671357843010908160,385,146
2031,671355857343524864,469,114
2032,671347597085433856,924,411
2033,671186162933985280,706,202
2034,671182547775299584,1079,323
2035,671166507850801152,845,331
2036,671163268581498880,1590,1049
2037,671159727754231808,358,77
2038,671154572044468225,685,209
2039,671151324042559489,643,146
2040,671147085991960577,645,205
2041,671141549288370177,1110,628
2042,671138694582165504,889,382
2043,671134062904504320,718,186
2044,671122204919246848,3369,2411
2045,671115716440031232,1316,745
2046,671109016219725825,1102,418
2047,670995969505435648,1069,282
2048,670842764863651840,23778,8330
2049,670840546554966016,561,185
2050,670838202509447168,1075,664
2051,670833812859932673,426,117
2052,670832455012716544,706,208
2053,670826280409919488,5316,3892
2054,670823764196741120,746,180
2055,670822709593571328,586,91
2056,670815497391357952,3051,1477
2057,670811965569282048,1086,260
2058,670807719151067136,1121,467
2059,670804601705242624,1885,916
2060,670797304698376195,710,227
2061,670792680469889025,797,263
2062,670789397210615808,638,224
2063,670786190031921152,579,194
2064,670783437142401025,797,369
2065,670782429121134593,1496,735
2066,670780561024270336,763,277
2067,670778058496974848,318,71
2068,670764103623966721,1037,401
2069,670755717859713024,426,105
2070,670733412878163972,924,493
2071,670727704916926465,800,342
2072,670717338665226240,1156,463
2073,670704688707301377,750,356
2074,670691627984359425,571,231
2075,670679630144274432,726,270
2076,670676092097810432,238,40
2077,670668383499735048,10288,4797
2078,670474236058800128,1452,709
2079,670468609693655041,344,83
2080,670465786746662913,938,522
2081,670452855871037440,530,194
2082,670449342516494336,1158,624
2083,670444955656130560,6477,1898
2084,670442337873600512,626,190
2085,670435821946826752,1019,492
2086,670434127938719744,1357,621
2087,670433248821026816,318,106
2088,670428280563085312,1330,592
2089,670427002554466305,506,153
2090,670421925039075328,1262,606
2091,670420569653809152,603,302
2092,670417414769758208,552,307
2093,670411370698022913,1947,849
2094,670408998013820928,536,210
2095,670403879788544000,409,144
2096,670385711116361728,544,194
2097,670374371102445568,722,259
2098,670361874861563904,319,62
2099,670338931251150849,412,103
2100,670319130621435904,3747,1163
2101,670303360680108032,417,126
2102,670290420111441920,675,270
2103,670093938074779648,989,317
2104,670086499208155136,674,244
2105,670079681849372674,2138,1169
2106,670073503555706880,1511,757
2107,670069087419133954,599,225
2108,670061506722140161,734,319
2109,670055038660800512,642,315
2110,670046952931721218,623,164
2111,670040295598354432,725,106
2112,670037189829525505,575,260
2113,670003130994700288,318,87
2114,669993076832759809,313,81
2115,669972011175813120,427,149
2116,669970042633789440,292,55
2117,669942763794931712,488,153
2118,669926384437997569,363,94
2119,669923323644657664,226,53
2120,669753178989142016,779,378
2121,669749430875258880,252,63
2122,669684865554620416,495,87
2123,669683899023405056,374,104
2124,669682095984410625,342,129
2125,669680153564442624,646,270
2126,669661792646373376,782,411
2127,669625907762618368,3399,1730
2128,669603084620980224,917,345
2129,669597912108789760,497,141
2130,669583744538451968,1438,886
2131,669573570759163904,421,132
2132,669571471778410496,1537,974
2133,669567591774625800,227,53
2134,669564461267722241,373,117
2135,669393256313184256,348,71
2136,669375718304980992,1278,697
2137,669371483794317312,474,171
2138,669367896104181761,442,145
2139,669363888236994561,599,218
2140,669359674819481600,356,114
2141,669354382627049472,2599,1227
2142,669353438988365824,606,250
2143,669351434509529089,418,172
2144,669328503091937280,978,400
2145,669327207240699904,554,114
2146,669324657376567296,483,199
2147,669216679721873412,1150,390
2148,669214165781868544,423,152
2149,669203728096960512,974,452
2150,669037058363662336,630,299
2151,669015743032369152,721,358
2152,669006782128353280,558,238
2153,669000397445533696,20144,6100
2154,668994913074286592,424,217
2155,668992363537309700,721,324
2156,668989615043424256,651,317
2157,668988183816871936,873,441
2158,668986018524233728,534,157
2159,668981893510119424,520,289
2160,668979806671884288,770,334
2161,668975677807423489,1252,555
2162,668967877119254528,140,21
2163,668960084974809088,680,231
2164,668955713004314625,266,67
2165,668932921458302977,252,55
2166,668902994700836864,308,97
2167,668892474547511297,385,143
2168,668872652652679168,509,289
2169,668852170888998912,436,153
2170,668826086256599040,422,128
2171,668815180734689280,541,252
2172,668779399630725120,680,352
2173,668655139528511488,504,210
2174,668645506898350081,847,508
2175,668643542311546881,847,507
2176,668641109086707712,1032,522
2177,668636665813057536,1003,470
2178,668633411083464705,2695,1546
2179,668631377374486528,682,302
2180,668627278264475648,304,109
2181,668625577880875008,369,123
2182,668623201287675904,1371,722
2183,668620235289837568,191,38
2184,668614819948453888,596,304
2185,668587383441514497,1603,1024
2186,668567822092664832,233,50
2187,668544745690562560,493,215
2188,668542336805281792,435,203
2189,668537837512433665,245,67
2190,668528771708952576,446,213
2191,668507509523615744,312,101
2192,668496999348633600,394,126
2193,668484198282485761,413,225
2194,668480044826800133,440,141
2195,668466899341221888,858,491
2196,668297328638447616,603,284
2197,668291999406125056,234,29
2198,668286279830867968,484,130
2199,668274247790391296,794,223
2200,668268907921326080,535,223
2201,668256321989451776,1247,575
2202,668248472370458624,939,461
2203,668237644992782336,5962,2713
2204,668226093875376128,288,97
2205,668221241640230912,496,187
2206,668204964695683073,537,186
2207,668190681446379520,624,191
2208,668171859951755264,467,184
2209,668154635664932864,479,296
2210,668142349051129856,555,269
2211,668113020489474048,647,224
2212,667937095915278337,1208,759
2213,667924896115245057,285,108
2214,667915453470232577,200,54
2215,667911425562669056,473,282
2216,667902449697558528,825,360
2217,667886921285246976,1798,1028
2218,667885044254572545,789,450
2219,667878741721415682,380,113
2220,667873844930215936,603,386
2221,667861340749471744,234,74
2222,667832474953625600,285,60
2223,667806454573760512,1015,469
2224,667801013445750784,315,93
2225,667793409583771648,675,314
2226,667782464991965184,399,236
2227,667773195014021121,225,52
2228,667766675769573376,421,204
2229,667728196545200128,365,143
2230,667724302356258817,462,306
2231,667550904950915073,0,33
2232,667550882905632768,0,32
2233,667549055577362432,5534,2152
2234,667546741521195010,325,116
2235,667544320556335104,826,499
2236,667538891197542400,196,62
2237,667534815156183040,785,498
2238,667530908589760512,447,225
2239,667524857454854144,1620,1064
2240,667517642048163840,351,182
2241,667509364010450944,6504,2022
2242,667502640335572993,519,212
2243,667495797102141441,501,254
2244,667491009379606528,508,211
2245,667470559035432960,243,90
2246,667455448082227200,183,56
2247,667453023279554560,298,85
2248,667443425659232256,751,548
2249,667437278097252352,432,225
2250,667435689202614272,297,82
2251,667405339315146752,448,213
2252,667393430834667520,187,52
2253,667369227918143488,351,153
2254,667211855547486208,467,227
2255,667200525029539841,591,248
2256,667192066997374976,367,94
2257,667188689915760640,713,380
2258,667182792070062081,13669,5859
2259,667177989038297088,184,51
2260,667176164155375616,583,435
2261,667174963120574464,234,74
2262,667171260800061440,212,79
2263,667165590075940865,2571,1072
2264,667160273090932737,248,60
2265,667152164079423490,45610,16074
2266,667138269671505920,4374,2075
2267,667119796878725120,318,123
2268,667090893657276420,317,118
2269,667073648344346624,380,113
2270,667070482143944705,80,14
2271,667065535570550784,161,42
2272,667062181243039745,209,49
2273,667044094246576128,176,47
2274,667012601033924608,427,211
2275,666996132027977728,232,84
2276,666983947667116034,2442,928
2277,666837028449972224,768,525
2278,666835007768551424,201,77
2279,666826780179869698,243,88
2280,666817836334096384,491,236
2281,666804364988780544,221,85
2282,666786068205871104,718,462
2283,666781792255496192,366,179
2284,666776908487630848,330,161
2285,666739327293083650,222,62
2286,666701168228331520,408,206
2287,666691418707132416,175,45
2288,666649482315059201,1061,583
2289,666644823164719104,220,76
2290,666454714377183233,490,199
2291,666447344410484738,98,18
2292,666437273139982337,116,42
2293,666435652385423360,158,48
2294,666430724426358785,300,177
2295,666428276349472768,156,77
2296,666421158376562688,301,106
2297,666418789513326592,115,42
2298,666411507551481857,412,299
2299,666407126856765440,100,32
2300,666396247373291520,157,76
2301,666373753744588802,173,83
2302,666362758909284353,726,519
2303,666353288456101888,197,66
2304,666345417576210432,274,128
2305,666337882303524864,181,83
2306,666293911632134144,467,319
2307,666287406224695296,137,62
2308,666273097616637952,161,71
2309,666268910803644416,95,32
2310,666104133288665088,13661,5992
2311,666102155909144576,70,11
2312,666099513787052032,142,60
2313,666094000022159362,153,67
2314,666082916733198337,103,41
2315,666073100786774016,297,146
2316,666071193221509120,136,53
2317,666063827256086533,446,198
2318,666058600524156928,105,54
2319,666057090499244032,268,127
2320,666055525042405380,409,221
2321,666051853826850816,1127,777
2322,666050758794694657,125,51
2323,666049248165822465,96,39
2324,666044226329800704,272,132
2325,666033412701032449,112,41
2326,666029285002620928,121,42
2327,666020888022790149,2415,462
